dataHora,ordem,linha,latitude,longitude,velocidade
12-28-2017 14:20:26,A71516,100,"-22.953398","-43.176491",25.93
12-28-2017 14:20:26,A72036,006,"-22.911697","-43.179237",20.93
12-28-2017 14:20:26,A72066,422,"-22.9027","-43.18335",3.89
12-28-2017 14:20:26,A72077,410,"-22.925167","-43.2024",28.15
12-28-2017 14:20:26,B10002,323,"-22.794601","-43.173859",21
12-28-2017 14:20:26,B10035,328,"-22.839455","-43.239563",0
12-28-2017 14:20:26,B11599,908,"-22.847437","-43.37278",30.93
12-28-2017 14:20:26,B11621,908,"-22.864941","-43.256367",0.19
12-28-2017 14:20:26,B19583,350,"-22.888","-43.246151",5
12-28-2017 14:20:26,B25530,249,"-22.90589","-43.30912",0
12-28-2017 14:20:26,B25541,SV606,"-22.904711","-43.294121",26
12-28-2017 14:20:26,B25559,606,"-22.90696","-43.210709",15
12-28-2017 14:20:26,B25615,232,"-22.90358","-43.185669",0
12-28-2017 14:20:26,B27180,639,"-22.87023","-43.338341",0
12-28-2017 14:20:26,B28506,326,"-22.798031","-43.191101",1
12-28-2017 14:20:26,B31072,483,"-22.8699","-43.245609",36
12-28-2017 14:20:26,B32535,687,"-22.80673","-43.364189",2
12-28-2017 14:20:26,B32612,688,"-22.827339","-43.347672",0
12-28-2017 14:20:26,B32723,384,"-22.862009","-43.248112",8
12-28-2017 14:20:26,B32834,296,"-22.88567","-43.278709",7
12-28-2017 14:20:26,B32838,945,"-22.823509","-43.330669",40
12-28-2017 14:20:26,B44636,638,"-22.923491","-43.233429",0
12-28-2017 14:20:26,B51528,624,"-22.88978","-43.244629",35
12-28-2017 14:20:26,B51604,624,"-22.828581","-43.419441",0
12-28-2017 14:20:26,B51643,,"-22.876751","-43.368561",0
12-28-2017 14:20:26,B58007,679,"-22.839991","-43.282009",0
12-28-2017 14:20:26,B58059,679,"-22.845249","-43.288719",0
12-28-2017 14:20:26,B58094,,"-22.83692","-43.286152",0
12-28-2017 14:20:26,B71007,247,"-22.904465","-43.295311",6.48
12-28-2017 14:20:26,B71133,238,"-22.904659","-43.30579",49.26
12-28-2017 14:20:26,B71148,455,"-22.910982","-43.211693",47.41
12-28-2017 14:20:26,C12518,2345,"-22.883011","-43.368027",0
12-28-2017 14:20:26,C27034,775,"-22.842091","-43.32336",0
12-28-2017 14:20:26,C27057,940,"-22.84226","-43.324291",0
12-28-2017 14:20:26,C41029,315,"-22.882442","-43.285439",83.53
12-28-2017 14:20:26,C41244,309,"-22.926847","-43.17321",0.19
12-28-2017 14:20:26,C41301,315,"-22.871153","-43.258114",0
12-28-2017 14:20:26,C41393,553,"-22.986706","-43.200428",22.22
12-28-2017 14:20:26,C41396,,"-22.904491","-43.183193",8.52
12-28-2017 14:20:26,C47496,552,"-23.00161","-43.366291",0
12-28-2017 14:20:26,C51558,371,"-22.90387","-43.186378",0
12-28-2017 14:20:26,C51597,371,"-22.887671","-43.285069",25
12-28-2017 14:20:26,C82515,678,"-22.878675","-43.341122",0
12-28-2017 14:20:26,D17074,833,"-22.87254","-43.62648",14
12-28-2017 14:20:26,D53540,772,"-22.875099","-43.46719",9
12-28-2017 14:20:26,D53572,397,"-22.853121","-43.393539",18
12-28-2017 14:20:26,D53714,819,"-22.879629","-43.465179",19
12-28-2017 14:20:26,D86197,864,"-22.883554","-43.493515",51.67
12-28-2017 14:20:26,D87227,,"-22.99662","-43.65015",26
12-28-2017 14:20:26,D87371,895,"-22.883659","-43.556759",1
12-28-2017 14:20:26,D87445,738,"-22.860331","-43.372509",0
12-28-2017 14:20:26,D87531,,"-22.91641","-43.60788",0
12-28-2017 14:20:27,A27503,439,"-22.917299","-43.230839",23
12-28-2017 14:20:27,A27603,548,"-22.95373","-43.190609",16
12-28-2017 14:20:27,A27641,517,"-22.94825","-43.181992",0
12-28-2017 14:20:27,A29050,275,"-22.89488","-43.262131",10
12-28-2017 14:20:27,A29142,209,"-22.903","-43.21841",16
12-28-2017 14:20:27,A41064,463,"-22.957571","-43.189747",22.04
12-28-2017 14:20:27,A41088,105,"-22.904488","-43.183117",16.3
12-28-2017 14:20:27,A41228,538,"-22.961924","-43.165302",0
12-28-2017 14:20:27,A41318,104,"-22.995243","-43.235184",28.15
12-28-2017 14:20:27,A41434,109,"-22.90464","-43.192333",1.11
12-28-2017 14:20:27,A48009,426,"-22.983912","-43.204288",0.56
12-28-2017 14:20:27,A48129,201,"-22.92185","-43.197197",6.48
12-28-2017 14:20:27,A50218,608,"-22.929846","-43.237293",0
12-28-2017 14:20:27,A55041,435,"-22.91691","-43.19453",8
12-28-2017 14:20:27,A63504,107,"-22.94549","-43.163479",28
12-28-2017 14:20:27,A63527,104,"-22.9021","-43.208191",0
12-28-2017 14:20:27,A63543,,"-22.867701","-43.258759",0
12-28-2017 14:20:27,A71502,100,"-22.902224","-43.180393",2.22
12-28-2017 14:20:27,A71512,217,"-22.924753","-43.233582",0.93
12-28-2017 14:20:27,A71531,409,"-22.913103","-43.191151",2.78
12-28-2017 14:20:27,A71532,100,"-22.902504","-43.183716",19.45
12-28-2017 14:20:27,A71560,217,"-22.920059","-43.226166",5.37
12-28-2017 14:20:27,A72103,105,"-22.984343","-43.240925",17.59
12-28-2017 14:20:27,A72127,410,"-22.969933","-43.222317",43.71
12-28-2017 14:20:27,A72188,507,"-22.933319","-43.181278",0.37
12-28-2017 14:20:27,A72191,014,"-22.912695","-43.193371",3.52
12-28-2017 14:20:27,B11575,362,"-22.866285","-43.356297",0.37
12-28-2017 14:20:27,B11581,378,"-22.860855","-43.371597",0.74
12-28-2017 14:20:27,B11680,362,"-22.82725","-43.274483",0.56
12-28-2017 14:20:27,B25602,232,"-22.916439","-43.249401",0
12-28-2017 14:20:27,B25608,232,"-22.910931","-43.217751",16
12-28-2017 14:20:27,B27014,629,"-22.90469","-43.241211",42
12-28-2017 14:20:27,B31153,906,"-22.83617","-43.27858",24
12-28-2017 14:20:27,B32637,298,"-22.887659","-43.284149",6
12-28-2017 14:20:27,B32801,2305,"-22.886829","-43.23008",11
12-28-2017 14:20:27,B44652,638,"-22.877729","-43.324921",28
12-28-2017 14:20:27,B44671,SVA685,"-22.88908","-43.327919",0
12-28-2017 14:20:27,B51505,624,"-22.8291","-43.4184",33
12-28-2017 14:20:27,B51638,,"-22.87636","-43.368111",0
12-28-2017 14:20:27,B55026,292,"-22.872021","-43.24593",9
12-28-2017 14:20:27,B55144,292,"-22.909401","-43.172131",7
12-28-2017 14:20:27,B58107,625,"-22.923149","-43.236729",0
12-28-2017 14:20:27,B58117,622,"-22.839621","-43.28167",16
12-28-2017 14:20:27,B58180,625,"-22.88904","-43.26675",7
12-28-2017 14:20:27,B63033,SR335,"-22.87628","-43.242142",61
12-28-2017 14:20:27,B63084,,"-22.86772","-43.258862",0
12-28-2017 14:20:27,B71009,247,"-22.903318","-43.297485",31.11
12-28-2017 14:20:27,B82547,711,"-22.846437","-43.339466",37.41
12-28-2017 14:20:27,B82583,653,"-22.881796","-43.329582",42.78
12-28-2017 14:20:27,B82590,711,"-22.867203","-43.269905",18.89
12-28-2017 14:20:27,C12523,2345,"-22.866987","-43.355358",0
12-28-2017 14:20:27,C20210,600,"-22.957188","-43.345715",0
12-28-2017 14:20:27,C20251,611,"-22.937094","-43.35268",0.56
12-28-2017 14:20:27,C27193,SV774,"-22.82432","-43.320129",0
12-28-2017 14:20:27,C41372,309,"-22.951069","-43.183132",7.22
12-28-2017 14:20:27,C50171,315,"-23.021812","-43.482483",0.19
12-28-2017 14:20:27,C50174,,"-22.923065","-43.374954",5
12-28-2017 14:20:27,C50175,805,"-23.011257","-43.326366",0
12-28-2017 14:20:27,C82581,652,"-22.89583","-43.316196",41.86
12-28-2017 14:20:27,C82593,651,"-22.904951","-43.286659",0.56
12-28-2017 14:20:27,C82612,363,"-22.908489","-43.238686",0.19
12-28-2017 14:20:27,D53582,397,"-22.85327","-43.24791",16
12-28-2017 14:20:27,D53625,369,"-22.902109","-43.180149",0
12-28-2017 14:20:27,D53634,759,"-22.85461","-43.396889",52
12-28-2017 14:20:27,D53639,393,"-22.83704","-43.257381",53
12-28-2017 14:20:27,D53673,369,"-22.88096","-43.239159",6
12-28-2017 14:20:27,D53725,846,"-22.913389","-43.543461",22
12-28-2017 14:20:27,D86056,884,"-22.901562","-43.555218",0.19
12-28-2017 14:20:27,D86270,836,"-22.901768","-43.554787",6.67
12-28-2017 14:20:27,D86314,867,"-23.02483","-43.553078",53.89
12-28-2017 14:20:27,D86701,2332,"-22.821053","-43.3223",68.15
12-28-2017 14:20:27,D87310,822,"-22.90173","-43.560638",0
12-28-2017 14:20:27,D87856,2339,"-22.814421","-43.294559",0
12-28-2017 14:20:28,A27515,517,"-22.920691","-43.256371",0
12-28-2017 14:20:28,A27588,517,"-22.981689","-43.226849",20
12-28-2017 14:20:28,A27660,433,"-22.9165","-43.251339",0
12-28-2017 14:20:28,A29079,476,"-22.892","-43.239861",0
12-28-2017 14:20:28,A29144,209,"-22.889681","-43.234619",15
12-28-2017 14:20:28,A41186,106,"-22.985573","-43.194118",39.45
12-28-2017 14:20:28,A41302,538,"-22.942314","-43.18047",0
12-28-2017 14:20:28,A41464,100,"-22.984678","-43.197796",0.37
12-28-2017 14:20:28,A48008,202,"-22.923935","-43.212505",0
12-28-2017 14:20:28,A48051,415,"-22.906097","-43.194275",0.93
12-28-2017 14:20:28,A48101,415,"-22.984655","-43.196957",11.11
12-28-2017 14:20:28,A48118,426,"-22.98546","-43.204746",34.45
12-28-2017 14:20:28,A48146,415,"-22.946722","-43.257191",14.63
12-28-2017 14:20:28,A50053,301,"-22.93511","-43.243591",15.93
12-28-2017 14:20:28,A50216,608,"-22.921352","-43.261856",1.11
12-28-2017 14:20:28,A50219,229,"-22.920078","-43.215816",31.85
12-28-2017 14:20:28,A71513,106,"-22.949533","-43.180588",3.7
12-28-2017 14:20:28,A72055,105,"-22.961178","-43.212257",8.89
12-28-2017 14:20:28,A72084,422,"-22.905746","-43.193211",0
12-28-2017 14:20:28,B10018,634,"-22.90757","-43.210094",22
12-28-2017 14:20:28,B10026,328,"-22.815308","-43.187321",0
12-28-2017 14:20:28,B10063,328,"-22.895391","-43.215179",11
12-28-2017 14:20:28,B11523,778,"-22.819054","-43.357517",14.08
12-28-2017 14:20:28,B11537,778,"-22.836662","-43.36327",22.04
12-28-2017 14:20:28,B11582,908,"-22.871176","-43.342003",23.71
12-28-2017 14:20:28,B19551,665,"-22.81234","-43.33115",11
12-28-2017 14:20:28,B25574,249,"-22.913679","-43.234371",0
12-28-2017 14:20:28,B27099,639,"-22.883459","-43.32053",16
12-28-2017 14:20:28,B27138,950,"-22.82807","-43.323059",36
12-28-2017 14:20:28,B27157,639,"-22.91353","-43.264549",26
12-28-2017 14:20:28,B28587,324,"-22.833269","-43.23864",15
12-28-2017 14:20:28,B28706,2343,"-22.82515","-43.169209",0
12-28-2017 14:20:28,B28740,2343,"-22.902031","-43.180859",0
12-28-2017 14:20:28,B31022,,"-22.98144","-43.192539",0
12-28-2017 14:20:28,B31075,906,"-22.864389","-43.254581",0
12-28-2017 14:20:28,B44630,,"-22.841021","-43.334541",41
12-28-2017 14:20:28,B58182,312,"-22.867661","-43.256649",25
12-28-2017 14:20:28,B58204,628,"-22.84325","-43.283241",0
12-28-2017 14:20:28,B63029,942,"-22.79232","-43.2943",0
12-28-2017 14:20:28,B63067,,"-22.79262","-43.294392",0
12-28-2017 14:20:28,B63098,,"-22.792259","-43.29438",2
12-28-2017 14:20:28,B63100,,"-22.792379","-43.29446",0
12-28-2017 14:20:28,B71080,455,"-22.912268","-43.217964",25.19
12-28-2017 14:20:28,C20110,900,"-23.002609","-43.324757",0
12-28-2017 14:20:28,C20253,390,"-22.95756","-43.393257",16.85
12-28-2017 14:20:28,C41364,309,"-22.903482","-43.183556",7.78
12-28-2017 14:20:28,C42618,607,"-22.90395","-43.284901",9
12-28-2017 14:20:28,C44526,781,"-22.841881","-43.3438",10
12-28-2017 14:20:28,C44644,783,"-22.87818","-43.36311",0
12-28-2017 14:20:28,C82511,652,"-22.903688","-43.283535",2.78
12-28-2017 14:20:28,C82541,363,"-22.877228","-43.369328",8.52
12-28-2017 14:20:28,C82653,651,"-22.877724","-43.324741",27.59
12-28-2017 14:20:28,D17093,849,"-22.901039","-43.560841",0
12-28-2017 14:20:28,D53699,786,"-22.90226","-43.555248",0
12-28-2017 14:20:28,D53706,819,"-22.856359","-43.454842",8
12-28-2017 14:20:28,D86156,864,"-22.903103","-43.555817",0.19
12-28-2017 14:20:28,D86216,836,"-22.905254","-43.557781",20.19
12-28-2017 14:20:28,D86331,851,"-22.883522","-43.556927",0.37
12-28-2017 14:20:28,D87065,771,"-22.83333","-43.35672",70
12-28-2017 14:20:28,D87082,398,"-22.820101","-43.312851",39
12-28-2017 14:20:28,D87317,822,"-22.8957","-43.558632",9
12-28-2017 14:20:28,D87419,,"-22.90176","-43.553669",0
12-28-2017 14:20:28,D87715,2339,"-22.86643","-43.247501",2
12-28-2017 14:20:29,A41100,460,"-22.981153","-43.217926",27.04
12-28-2017 14:20:29,A41171,100,"-22.962769","-43.176544",6.3
12-28-2017 14:20:29,A41229,106,"-22.984385","-43.191528",0
12-28-2017 14:20:29,A41458,,"-22.98295","-43.191948",13.52
12-28-2017 14:20:29,A48026,426,"-22.923859","-43.212715",0.37
12-28-2017 14:20:29,A48109,202,"-22.905043","-43.182968",34.45
12-28-2017 14:20:29,A48148,106,"-22.910952","-43.173203",16.85
12-28-2017 14:20:29,A48156,426,"-22.981731","-43.192329",1.11
12-28-2017 14:20:29,A50030,220,"-22.937353","-43.246197",20.56
12-28-2017 14:20:29,A50158,220,"-22.946135","-43.257027",8.89
12-28-2017 14:20:29,A55023,102,"-22.94791","-43.18211",0
12-28-2017 14:20:29,A55135,464,"-22.91222","-43.237099",38
12-28-2017 14:20:29,A72089,422,"-22.924885","-43.236183",0
12-28-2017 14:20:29,B10001,634,"-22.882217","-43.24966",49
12-28-2017 14:20:29,B10046,634,"-22.895641","-43.219204",26
12-28-2017 14:20:29,B11513,908,"-22.86191","-43.367954",4.63
12-28-2017 14:20:29,B11601,669,"-22.860783","-43.370346",17.41
12-28-2017 14:20:29,B11690,773,"-22.87261","-43.33889",0
12-28-2017 14:20:29,B25506,606,"-22.92507","-43.2341",0
12-28-2017 14:20:29,B25508,232,"-22.90885","-43.169689",15
12-28-2017 14:20:29,B25517,2251,"-22.91012","-43.20871",17
12-28-2017 14:20:29,B27182,639,"-22.824341","-43.310661",15
12-28-2017 14:20:29,B28512,325,"-22.90517","-43.173759",21
12-28-2017 14:20:29,B28615,696,"-22.79771","-43.192242",0
12-28-2017 14:20:29,B31093,483,"-22.964979","-43.175968",0
12-28-2017 14:20:29,B42580,457,"-22.945169","-43.18404",10
12-28-2017 14:20:29,B44521,685,"-22.894911","-43.189121",33
12-28-2017 14:20:29,B44565,638,"-22.91984","-43.223179",0
12-28-2017 14:20:29,B51625,917,"-22.876381","-43.368271",0
12-28-2017 14:20:29,B51652,917,"-22.8685","-43.25602",0
12-28-2017 14:20:29,B58020,312,"-22.88225","-43.253761",21
12-28-2017 14:20:29,B58042,312,"-22.852171","-43.280769",0
12-28-2017 14:20:29,B58071,625,"-22.867701","-43.256229",32
12-28-2017 14:20:29,B58073,312,"-22.868799","-43.261749",49
12-28-2017 14:20:29,B58195,625,"-22.88324","-43.264992",7
12-28-2017 14:20:29,B58205,628,"-22.878969","-43.271931",31
12-28-2017 14:20:29,B63076,334,"-22.907579","-43.198002",19
12-28-2017 14:20:29,B63102,,"-22.79265","-43.294559",0
12-28-2017 14:20:29,B63104,920,"-22.836571","-43.317669",28
12-28-2017 14:20:29,B63109,942,"-22.80471","-43.358719",0
12-28-2017 14:20:29,C12508,2345,"-22.908901","-43.173721",0.19
12-28-2017 14:20:29,C20003,611,"-22.940535","-43.36787",0
12-28-2017 14:20:29,C20011,600,"-22.918619","-43.283951",0.19
12-28-2017 14:20:29,C20068,380,"-22.940868","-43.38422",23.34
12-28-2017 14:20:29,C27017,775,"-22.8218","-43.297642",25
12-28-2017 14:20:29,C41391,SP553,"-22.964756","-43.173561",6.11
12-28-2017 14:20:29,C41407,112,"-22.901461","-43.207821",2.04
12-28-2017 14:20:29,C82577,363,"-22.902893","-43.250587",20.37
12-28-2017 14:20:29,D17061,813,"-22.940769","-43.66814",1
12-28-2017 14:20:29,D17083,833,"-22.87369","-43.627861",0
12-28-2017 14:20:29,D53581,759,"-22.830721","-43.345539",7
12-28-2017 14:20:29,D53592,SR393,"-22.824499","-43.332298",0
12-28-2017 14:20:29,D53620,392,"-22.83704","-43.25729",19
12-28-2017 14:20:29,D53756,846,"-22.900761","-43.55138",0
12-28-2017 14:20:29,D86339,834,"-22.930668","-43.567543",19.26
12-28-2017 14:20:29,D86725,2332,"-22.815592","-43.289421",0
12-28-2017 14:20:29,D87447,738,"-22.901699","-43.566711",24
12-28-2017 14:20:29,D87501,830,"-22.884109","-43.56319",0
12-28-2017 14:20:29,D87703,2307,"-22.90873","-43.179951",0
12-28-2017 14:20:29,D87775,2336,"-22.906521","-43.177219",4
12-28-2017 14:20:30,A27537,517,"-22.972759","-43.20805",0
12-28-2017 14:20:30,A27548,433,"-22.91366","-43.178982",0
12-28-2017 14:20:30,A41012,111,"-22.908796","-43.191963",20.56
12-28-2017 14:20:30,A41289,105,"-22.858141","-43.244427",0
12-28-2017 14:20:30,A48039,539,"-22.962072","-43.165337",0
12-28-2017 14:20:30,A48125,415,"-22.932646","-43.241173",0
12-28-2017 14:20:30,A48142,201,"-22.923952","-43.212528",0.19
12-28-2017 14:20:30,A50107,301,"-22.923914","-43.232243",1.48
12-28-2017 14:20:30,A55147,435,"-22.976721","-43.229771",31
12-28-2017 14:20:30,A71548,100,"-22.929773","-43.254211",0.37
12-28-2017 14:20:30,A71574,409,"-22.963474","-43.216923",24.63
12-28-2017 14:20:30,A71623,539,"-22.998425","-43.259644",2.59
12-28-2017 14:20:30,A72007,410,"-22.961386","-43.213188",16.85
12-28-2017 14:20:30,A72040,105,"-22.90209","-43.181206",11.85
12-28-2017 14:20:30,A72106,507,"-22.935642","-43.193775",10.19
12-28-2017 14:20:30,A72112,410,"-22.953409","-43.190174",23.34
12-28-2017 14:20:30,A72162,507,"-22.934631","-43.195438",24.63
12-28-2017 14:20:30,B11626,778,"-22.807241","-43.36367",0
12-28-2017 14:20:30,B11672,778,"-22.881458","-43.32518",0
12-28-2017 14:20:30,B25548,606,"-22.90365","-43.26963",0
12-28-2017 14:20:30,B25557,249,"-22.90781","-43.19828",27
12-28-2017 14:20:30,B25563,606,"-22.904381","-43.295212",8
12-28-2017 14:20:30,B25607,249,"-22.90457","-43.301159",31
12-28-2017 14:20:30,B31033,497,"-22.877979","-43.241329",1
12-28-2017 14:20:30,B32721,399,"-22.81517","-43.290932",0
12-28-2017 14:20:30,B51544,917,"-22.878099","-43.430302",0
12-28-2017 14:20:30,B58023,,"-22.836571","-43.285751",0
12-28-2017 14:20:30,B58080,,"-22.836969","-43.285389",0
12-28-2017 14:20:30,B58173,623,"-22.915211","-43.234261",44
12-28-2017 14:20:30,B58193,679,"-22.84976","-43.265678",0
12-28-2017 14:20:30,B63012,,"-22.86729","-43.258709",0
12-28-2017 14:20:30,B63022,SR335,"-22.885269","-43.226521",6
12-28-2017 14:20:30,B63040,SR335,"-22.88512","-43.226898",3
12-28-2017 14:20:30,B71036,247,"-22.903681","-43.257107",37.23
12-28-2017 14:20:30,C12501,2345,"-22.910189","-43.208183",48.89
12-28-2017 14:20:30,C41252,309,"-22.904827","-43.193172",0
12-28-2017 14:20:30,C50180,,"-23.004814","-43.366211",61.12
12-28-2017 14:20:30,C82613,678,"-22.896721","-43.351929",0.37
12-28-2017 14:20:30,C82660,,"-22.916059","-43.423347",23.15
12-28-2017 14:20:30,D17018,869,"-22.90337","-43.566769",1
12-28-2017 14:20:30,D53546,772,"-22.89728","-43.487621",0
12-28-2017 14:20:30,D53591,759,"-22.93535","-43.655811",0
12-28-2017 14:20:30,D53624,759,"-22.86253","-43.559551",72
12-28-2017 14:20:30,D53721,848,"-22.90164","-43.554272",0
12-28-2017 14:20:30,D86161,867,"-23.066759","-43.567822",0.37
12-28-2017 14:20:30,D87132,821,"-22.896641","-43.5583",49
12-28-2017 14:20:30,D87361,770,"-22.851231","-43.38596",75
12-28-2017 14:20:30,D87379,,"-22.91773","-43.620762",21
12-28-2017 14:20:31,A27526,517,"-22.938919","-43.17823",9
12-28-2017 14:20:31,A27592,432,"-22.97583","-43.228851",18
12-28-2017 14:20:31,A41048,,"-22.984564","-43.19149",0.19
12-28-2017 14:20:31,A41141,463,"-22.909136","-43.222374",0
12-28-2017 14:20:31,A41200,100,"-22.983004","-43.1922",0
12-28-2017 14:20:31,A41313,108,"-22.900698","-43.207977",0
12-28-2017 14:20:31,A41322,315,"-22.890005","-43.217518",44.82
12-28-2017 14:20:31,A48027,539,"-22.96417","-43.17683",10
12-28-2017 14:20:31,A48124,106,"-22.983206","-43.191093",1.3
12-28-2017 14:20:31,A50043,448,"-22.95149","-43.184547",0.19
12-28-2017 14:20:31,A50046,608,"-22.925804","-43.24522",0
12-28-2017 14:20:31,A55046,435,"-22.91107","-43.213459",18
12-28-2017 14:20:31,A55159,435,"-22.9669","-43.186619",0
12-28-2017 14:20:31,A71527,100,"-22.904369","-43.191757",0.19
12-28-2017 14:20:31,A71562,100,"-22.98385","-43.194096",33.71
12-28-2017 14:20:31,A71608,100,"-22.902105","-43.18499",5
12-28-2017 14:20:31,A72065,422,"-22.902748","-43.175587",7.59
12-28-2017 14:20:31,A72090,007,"-22.90317","-43.190838",0
12-28-2017 14:20:31,A72151,507,"-22.930929","-43.177822",3.52
12-28-2017 14:20:31,B10121,328,"-22.794485","-43.174042",0
12-28-2017 14:20:31,B11629,773,"-22.881769","-43.325203",0
12-28-2017 14:20:31,B11641,908,"-22.869543","-43.292591",33.15
12-28-2017 14:20:31,B11709,773,"-22.805058","-43.363216",2.41
12-28-2017 14:20:31,B25519,232,"-22.900961","-43.17865",0
12-28-2017 14:20:31,B25535,606,"-22.926291","-43.24617",0
12-28-2017 14:20:31,B25568,606,"-22.90383","-43.298759",5
12-28-2017 14:20:31,B25575,249,"-22.90403","-43.271832",44
12-28-2017 14:20:31,B25583,232,"-22.900761","-43.290371",0
12-28-2017 14:20:31,B25584,SV232,"-22.91324","-43.266571",44
12-28-2017 14:20:31,B25805,2251,"-22.906549","-43.174431",3
12-28-2017 14:20:31,B25810,2251,"-22.899561","-43.29834",0
12-28-2017 14:20:31,B44659,638,"-22.920191","-43.26012",25
12-28-2017 14:20:31,B51586,SV917,"-22.87764","-43.430321",0
12-28-2017 14:20:31,B58049,313,"-22.8402","-43.279598",46
12-28-2017 14:20:31,B58121,623,"-22.857941","-43.26746",22
12-28-2017 14:20:31,B63006,920,"-22.805759","-43.359509",11
12-28-2017 14:20:31,B71012,247,"-22.903145","-43.282448",7.04
12-28-2017 14:20:31,B71029,247,"-22.909763","-43.205925",0.19
12-28-2017 14:20:31,B71055,247,"-22.902981","-43.250156",23.71
12-28-2017 14:20:31,B71088,455,"-22.910284","-43.205708",2.22
12-28-2017 14:20:31,B71109,239,"-22.91717","-43.214447",33.52
12-28-2017 14:20:31,B71152,238,"-22.923988","-43.246605",8.33
12-28-2017 14:20:31,B82672,SP265,"-22.877819","-43.326351",32.22
12-28-2017 14:20:31,C41045,,"-22.904539","-43.192425",0.19
12-28-2017 14:20:31,C44558,782,"-22.832069","-43.346031",5
12-28-2017 14:20:31,C82570,678,"-22.878199","-43.29583",14.45
12-28-2017 14:20:31,C82673,363,"-22.89147","-43.324745",47.6
12-28-2017 14:20:31,D53585,393,"-22.89743","-43.486912",0
12-28-2017 14:20:31,D86149,864,"-22.882187","-43.482712",10.19
12-28-2017 14:20:31,D86152,918,"-22.876879","-43.335102",0.74
12-28-2017 14:20:31,D86176,838,"-22.949867","-43.604584",41.3
12-28-2017 14:20:31,D86268,867,"-22.939072","-43.576496",8.89
12-28-2017 14:20:31,D86316,838,"-22.96072","-43.605537",35.56
12-28-2017 14:20:31,D86740,2804,"-23.000671","-43.375996",45.56
12-28-2017 14:20:31,D86748,2381,"-22.84425","-43.24968",5.19
12-28-2017 14:20:31,D86767,2334,"-22.96402","-43.174183",30.93
12-28-2017 14:20:31,D87420,,"-22.99449","-43.615028",3
12-28-2017 14:20:32,A27510,432,"-22.91646","-43.22699",20
12-28-2017 14:20:32,A41103,100,"-22.906288","-43.175468",0
12-28-2017 14:20:32,A41125,100,"-22.952963","-43.176163",2.22
12-28-2017 14:20:32,A41150,,"-22.900621","-43.177513",1.48
12-28-2017 14:20:32,A41173,108,"-22.900839","-43.207924",0.19
12-28-2017 14:20:32,A41315,463,"-22.959866","-43.190804",35.93
12-28-2017 14:20:32,A41439,415,"-22.971478","-43.186909",1.11
12-28-2017 14:20:32,A41441,472,"-22.92083","-43.17408",44.82
12-28-2017 14:20:32,A41462,106,"-22.974985","-43.189766",0.19
12-28-2017 14:20:32,A48001,112,"-22.980104","-43.234631",23.52
12-28-2017 14:20:32,A48017,415,"-22.983688","-43.210835",0.93
12-28-2017 14:20:32,A48116,539,"-22.998486","-43.259708",0.37
12-28-2017 14:20:32,A48133,117,"-22.905834","-43.194103",0
12-28-2017 14:20:32,A48147,426,"-22.938114","-43.246658",1.3
12-28-2017 14:20:32,A48160,426,"-22.930477","-43.237968",1.11
12-28-2017 14:20:32,A50008,608,"-22.920927","-43.260487",1.11
12-28-2017 14:20:32,A50141,302,"-22.915632","-43.210266",0.56
12-28-2017 14:20:32,A50181,220,"-22.932285","-43.240368",0
12-28-2017 14:20:32,A55012,464,"-22.90802","-43.1959",0
12-28-2017 14:20:32,A55069,435,"-22.91993","-43.260509",16
12-28-2017 14:20:32,A71505,100,"-22.900534","-43.177467",12.04
12-28-2017 14:20:32,A71568,100,"-22.899879","-43.180054",4.26
12-28-2017 14:20:32,A72031,410,"-22.92388","-43.235786",0
12-28-2017 14:20:32,A72099,691,"-22.901787","-43.298069",0.19
12-28-2017 14:20:32,A72150,010,"-22.907141","-43.172802",39.82
12-28-2017 14:20:32,B10089,634,"-22.920582","-43.227394",30
12-28-2017 14:20:32,B10112,323,"-22.793966","-43.171673",21
12-28-2017 14:20:32,B11598,778,"-22.870956","-43.336025",0.74
12-28-2017 14:20:32,B11608,362,"-22.906626","-43.194439",1.3
12-28-2017 14:20:32,B11681,362,"-22.912806","-43.191544",31.48
12-28-2017 14:20:32,B11682,362,"-22.846582","-43.349426",0
12-28-2017 14:20:32,B25502,249,"-22.902691","-43.281502",0
12-28-2017 14:20:32,B25826,249,"-22.90649","-43.17477",0
12-28-2017 14:20:32,B31002,483,"-22.893761","-43.214069",0
12-28-2017 14:20:32,B51573,624,"-22.88522","-43.310471",33
12-28-2017 14:20:32,B58062,622,"-22.84594","-43.286591",20
12-28-2017 14:20:32,B58113,628,"-22.84306","-43.283051",0
12-28-2017 14:20:32,B58129,621,"-22.86586","-43.269001",34
12-28-2017 14:20:32,B58138,622,"-22.92103","-43.237942",8
12-28-2017 14:20:32,B58152,312,"-22.853531","-43.268688",19
12-28-2017 14:20:32,B58164,313,"-22.903839","-43.218651",32
12-28-2017 14:20:32,B58171,625,"-22.852381","-43.28141",0
12-28-2017 14:20:32,B63001,920,"-22.803511","-43.299511",9
12-28-2017 14:20:32,B63013,,"-22.792589","-43.294491",0
12-28-2017 14:20:32,B63065,920,"-22.792681","-43.294552",0
12-28-2017 14:20:32,B71039,247,"-22.90214","-43.262478",30.19
12-28-2017 14:20:32,B71044,239,"-22.912584","-43.236004",0
12-28-2017 14:20:32,B71156,238,"-22.909323","-43.170448",0.19
